"User_City"|"User_State"|"User_MSA"|"User_Type"|"Request_ID"|"Request_Time"|"Form_Name"|"Drug_Name"|"MonthPart"|"territory"|"district_number"
"San Diego"|"CA"|"San Diego, CA"|"Physician"|"ANHC9A"|2014-01-29 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2014-01-01 00:00:00|"1947"|"1940"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"ADFK2A"|2013-10-24 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"EJKV4E"|2013-10-28 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2013-10-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"EBNR4E"|2014-01-07 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2014-01-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"VPQT4V"|2013-08-05 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-08-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"AYHX6A"|2013-12-27 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-12-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"WJNE6W"|2013-10-07 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"MTHD7M"|2014-02-04 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2014-02-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"WVKY7W"|2013-09-11 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-09-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"QKLL7Q"|2013-11-27 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2013-11-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"FJDR8F"|2013-11-10 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-11-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"DEFX8D"|2014-01-22 00:00:00|"PriorAuthorization Form #292"|"DrugX"|2014-01-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"YDUH8Y"|2013-08-08 00:00:00|"PriorAuthorization Form #249"|"DrugX"|2013-08-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"DCJW9D"|2013-09-24 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-09-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"E2G8FE"|2014-03-26 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"M7R2XM"|2014-03-21 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-03-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Pharmacy"|"A7R4XA"|2014-03-11 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Physician"|"MPLR3M"|2013-10-22 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-10-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Physician"|"MJXA3M"|2013-12-30 00:00:00|"PriorAuthorization Form #266"|"DrugX"|2013-12-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Physician"|"TLDR7T"|2013-09-13 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-09-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Physician"|"TEJJ7T"|2014-02-05 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2014-02-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Physician"|"RMEU8R"|2014-01-06 00:00:00|"PriorAuthorization Form #208"|"DrugX"|2014-01-01 00:00:00|"1951"|"1950"
"San Francisco"|"CA"|"San Francisco-Oakland, CA"|"Physician"|"JXUU9J"|2013-12-19 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-12-01 00:00:00|"1951"|"1950"
"San Jacinto"|"CA"|"Riverside-San Bernardino-Ontario, CA"|"Pharmacy"|"QMKW9Q"|2013-08-27 00:00:00|"PriorAuthorization Form #273"|"DrugX"|2013-08-01 00:00:00|"1946"|"1940"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"NYWP2N"|2013-08-16 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-08-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"VKVA3V"|2013-12-05 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-12-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"QAAM4Q"|2013-09-15 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2013-09-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"DFBP4D"|2013-12-16 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-12-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"WYFK4W"|2013-11-18 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-11-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"AWBJ6A"|2014-01-22 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-01-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"BXWD6B"|2013-09-16 00:00:00|"PriorAuthorization Form #163"|"DrugX"|2013-09-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"BYNL7B"|2013-11-13 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-11-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"NNKN9N"|2014-02-12 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2014-02-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Pharmacy"|"KENV9K"|2013-11-09 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-11-01 00:00:00|"1952"|"1950"
"San Jose"|"CA"|"San Jose, CA"|"Physician"|"PACN8P"|2014-01-21 00:00:00|"PriorAuthorization Form #266"|"DrugX"|2014-01-01 00:00:00|"1952"|"1950"
"San Juan"|"PR"|"San Juan, PR"|"Pharmacy"|"NJTR2N"|2014-01-27 00:00:00|"PriorAuthorization Form #263"|"DrugX"|2014-01-01 00:00:00|""|""
"San Juan"|"PR"|"San Juan, PR"|"Pharmacy"|"MCYN9M"|2013-11-02 00:00:00|"PriorAuthorization Form #263"|"DrugX"|2013-11-01 00:00:00|""|""
"San Marcos"|"TX"|"Austin-San Marcos, TX"|"Pharmacy"|"NFAD3N"|2013-10-18 00:00:00|"PriorAuthorization Form #72"|"DrugX"|2013-10-01 00:00:00|"1925"|"1920"
"San Marcos"|"TX"|"Austin-San Marcos, TX"|"Pharmacy"|"KKVJ4K"|2013-10-03 00:00:00|"PriorAuthorization Form #72"|"DrugX"|2013-10-01 00:00:00|"1925"|"1920"
"San Marcos"|"TX"|"Austin-San Marcos, TX"|"Pharmacy"|"D7B6ED"|2014-03-11 00:00:00|"PriorAuthorization Form #186"|"DrugX"|2014-03-01 00:00:00|"1925"|"1920"
"San Pablo"|"CA"|"Oakland, CA"|"Pharmacy"|"RUDE3R"|2014-03-03 00:00:00|"PriorAuthorization Form #130"|"DrugX"|2014-03-01 00:00:00|"1953"|"1950"
"San Ramon"|"CA"|"Oakland, CA"|"Pharmacy"|"ENCH3E"|2014-01-28 00:00:00|"PriorAuthorization Form #290"|"DrugX"|2014-01-01 00:00:00|"1953"|"1950"
"San Ramon"|"CA"|"Oakland, CA"|"Pharmacy"|"JKEH6J"|2013-11-18 00:00:00|"PriorAuthorization Form #292"|"DrugX"|2013-11-01 00:00:00|"1953"|"1950"
"San Ramon"|"CA"|"Oakland, CA"|"Pharmacy"|"DRXM7D"|2013-08-14 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2013-08-01 00:00:00|"1953"|"1950"
"San Tan Valley"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"HHGA8H"|2014-01-06 00:00:00|"PriorAuthorization Form #206"|"DrugX"|2014-01-01 00:00:00|"1942"|"1940"
"Sandusky"|"MI"|"No MSA"|"Pharmacy"|"9FERF9"|2014-03-05 00:00:00|"PriorAuthorization Form #262"|"DrugX"|2014-03-01 00:00:00|"1863"|"1860"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"RQBY4R"|2013-09-11 00:00:00|"PriorAuthorization Form #79"|"DrugX"|2013-09-01 00:00:00|"1933"|"1930"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"KREA4K"|2014-02-24 00:00:00|"PriorAuthorization Form #219"|"DrugX"|2014-02-01 00:00:00|"1933"|"1930"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"EGMX4E"|2013-09-30 00:00:00|"PriorAuthorization Form #109"|"DrugX"|2013-09-01 00:00:00|"1933"|"1930"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"WGRY4W"|2013-07-22 00:00:00|"PriorAuthorization Form #281"|"DrugX"|2013-07-01 00:00:00|"1933"|"1930"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"QDRV6Q"|2014-02-20 00:00:00|"PriorAuthorization Form #219"|"DrugX"|2014-02-01 00:00:00|"1933"|"1930"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"CMXE6C"|2013-10-25 00:00:00|"PriorAuthorization Form #219"|"DrugX"|2013-10-01 00:00:00|"1933"|"1930"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"GAYK6G"|2013-11-25 00:00:00|"PriorAuthorization Form #219"|"DrugX"|2013-11-01 00:00:00|"1933"|"1930"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"PWMG7P"|2013-09-30 00:00:00|"PriorAuthorization Form #219"|"DrugX"|2013-09-01 00:00:00|"1933"|"1930"
"Sandy"|"UT"|"Salt Lake City-Ogden, UT"|"Pharmacy"|"H8N2XH"|2014-03-28 00:00:00|"PriorAuthorization Form #109"|"DrugX"|2014-03-01 00:00:00|"1933"|"1930"
"Sanford"|"NC"|"No MSA"|"Pharmacy"|"2TGVT2"|2013-10-09 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-10-01 00:00:00|"1836"|"1830"
"Sanford"|"NC"|"No MSA"|"Pharmacy"|"3KEKK3"|2014-02-03 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-02-01 00:00:00|"1836"|"1830"
"Santa Barbara"|"CA"|"Santa Barbara-Santa Maria-Lompoc, CA"|"Pharmacy"|"MWUB7M"|2014-02-07 00:00:00|"PriorAuthorization Form #21"|"DrugX"|2014-02-01 00:00:00|"1955"|"1950"
"Santa Barbara"|"CA"|"Santa Barbara-Santa Maria-Lompoc, CA"|"Physician"|"VTEH6V"|2014-03-17 00:00:00|"PriorAuthorization Form #287"|"DrugX"|2014-03-01 00:00:00|"1955"|"1950"
"Santa Fe"|"NM"|"Santa Fe, NM"|"Pharmacy"|"B9A2AB"|2014-03-10 00:00:00|"PriorAuthorization Form #59"|"DrugX"|2014-03-01 00:00:00|"1932"|"1930"
"Santa Rosa"|"CA"|"Santa Rosa, CA"|"Pharmacy"|"WTMG8W"|2013-12-29 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2013-12-01 00:00:00|"1951"|"1950"
"Santa Rosa Beach"|"FL"|"No MSA"|"Pharmacy"|"2QMWQ2"|2013-07-30 00:00:00|"PriorAuthorization Form #134"|"DrugX"|2013-07-01 00:00:00|"1845"|"1840"
"Santee"|"CA"|"San Diego, CA"|"Pharmacy"|"PXGJ9P"|2014-01-07 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-01-01 00:00:00|"1947"|"1940"
"Saraland"|"AL"|"Mobile,AL"|"Pharmacy"|"3CFLC3"|2013-11-26 00:00:00|"PriorAuthorization Form #150"|"DrugX"|2013-11-01 00:00:00|"1845"|"1840"
"Saraland"|"AL"|"Mobile,AL"|"Pharmacy"|"4NMNN4"|2013-11-12 00:00:00|"PriorAuthorization Form #150"|"DrugX"|2013-11-01 00:00:00|"1845"|"1840"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"2ACBA2"|2013-11-12 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-11-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"4VRAV4"|2013-09-14 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-09-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"4EJAE4"|2013-09-27 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"4CJQC4"|2013-12-04 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-12-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"4KKTK4"|2014-01-02 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"6CJBC6"|2013-10-07 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-10-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"6PTCP6"|2013-08-05 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-08-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"6XKWX6"|2014-02-12 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-02-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"7PQEP7"|2014-01-06 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"7UUMU7"|2013-09-14 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-09-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"7FXTF7"|2014-01-10 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-01-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"7YKUY7"|2014-03-06 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2014-03-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"7RKWR7"|2013-08-19 00:00:00|"PriorAuthorization Form #134"|"DrugX"|2013-08-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"8WQHW8"|2013-12-19 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2013-12-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"8KJNK8"|2013-11-06 00:00:00|"PriorAuthorization Form #122"|"DrugX"|2013-11-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"9DEAD9"|2013-09-20 00:00:00|"PriorAuthorization Form #8"|"DrugX"|2013-09-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"9MHDM9"|2013-11-25 00:00:00|"PriorAuthorization Form #102"|"DrugX"|2013-11-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"9MYRM9"|2013-09-04 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"9UJUU9"|2014-02-26 00:00:00|"PriorAuthorization Form #113"|"DrugX"|2014-02-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"9QWVQ9"|2013-08-21 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-08-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"NA3XAN"|2014-03-15 00:00:00|"PriorAuthorization Form #168"|"DrugX"|2014-03-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"RD9QDR"|2014-03-31 00:00:00|"PriorAuthorization Form #290"|"DrugX"|2014-03-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"RV3RVR"|2014-03-12 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-03-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Pharmacy"|"WQ7HQW"|2014-03-10 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1855"|"1850"
"Sarasota"|"FL"|"Sarasota-Bradenton, FL"|"Physician"|"9JVWJ9"|2014-02-27 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-02-01 00:00:00|"1855"|"1850"
"Saratoga Springs"|"NY"|"Albany-Schenectady-Troy, NY"|"Pharmacy"|"3BQVB3"|2014-02-14 00:00:00|"PriorAuthorization Form #37"|"DrugX"|2014-02-01 00:00:00|"1814"|"1810"
"Saratoga Springs"|"NY"|"Albany-Schenectady-Troy, NY"|"Pharmacy"|"8AMGA8"|2014-01-08 00:00:00|"PriorAuthorization Form #296"|"DrugX"|2014-01-01 00:00:00|"1814"|"1810"
"Saratoga Springs"|"NY"|"Albany-Schenectady-Troy, NY"|"Pharmacy"|"9QRNQ9"|2014-01-24 00:00:00|"PriorAuthorization Form #296"|"DrugX"|2014-01-01 00:00:00|"1814"|"1810"
"Sartell"|"MN"|"St. Cloud, MN"|"Pharmacy"|"TAGD3T"|2014-02-18 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-02-01 00:00:00|"1916"|"1910"
"Satellite Beach"|"FL"|"Melbourne-Titusville-Palm Bay, FL"|"Pharmacy"|"9RMBR9"|2013-08-12 00:00:00|"PriorAuthorization Form #230"|"DrugX"|2013-08-01 00:00:00|"1854"|"1850"
"Sauk Centre"|"MN"|"St. Cloud, MN"|"Pharmacy"|"WBCJ4W"|2014-02-19 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-02-01 00:00:00|"1916"|"1910"
"Savannah"|"GA"|"Savannah, GA"|"Pharmacy"|"7XTTX7"|2013-11-27 00:00:00|"PriorAuthorization Form #205"|"DrugX"|2013-11-01 00:00:00|"1851"|"1850"
"Savannah"|"GA"|"Savannah, GA"|"Pharmacy"|"7NBVN7"|2014-02-11 00:00:00|"PriorAuthorization Form #82"|"DrugX"|2014-02-01 00:00:00|"1851"|"1850"
"Savannah"|"GA"|"Savannah, GA"|"Pharmacy"|"9BPAB9"|2014-01-24 00:00:00|"PriorAuthorization Form #272"|"DrugX"|2014-01-01 00:00:00|"1851"|"1850"
"Savannah"|"GA"|"Savannah, GA"|"Pharmacy"|"9VNGV9"|2013-08-12 00:00:00|"PriorAuthorization Form #165"|"DrugX"|2013-08-01 00:00:00|"1851"|"1850"
"Scappoose"|"OR"|"Portland, OR-WA"|"Pharmacy"|"QDBK4Q"|2013-11-19 00:00:00|"PriorAuthorization Form #62"|"DrugX"|2013-11-01 00:00:00|"1936"|"1930"
"Scappoose"|"OR"|"Portland, OR-WA"|"Pharmacy"|"PFCQ4P"|2014-02-25 00:00:00|"PriorAuthorization Form #62"|"DrugX"|2014-02-01 00:00:00|"1936"|"1930"
"Schaumburg"|"IL"|"Chicago, IL"|"Pharmacy"|"FDFK2F"|2014-03-03 00:00:00|"PriorAuthorization Form #71"|"DrugX"|2014-03-01 00:00:00|"1913"|"1910"
"Schaumburg"|"IL"|"Chicago, IL"|"Pharmacy"|"MYYN2M"|2014-01-14 00:00:00|"PriorAuthorization Form #71"|"DrugX"|2014-01-01 00:00:00|"1912"|"1910"
"Schaumburg"|"IL"|"Chicago, IL"|"Pharmacy"|"JWXF4J"|2014-02-17 00:00:00|"PriorAuthorization Form #71"|"DrugX"|2014-02-01 00:00:00|"1912"|"1910"
"Schaumburg"|"IL"|"Chicago, IL"|"Pharmacy"|"AJFH6A"|2013-09-25 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-09-01 00:00:00|"1913"|"1910"
"Schaumburg"|"IL"|"Chicago, IL"|"Pharmacy"|"YGRR7Y"|2013-10-14 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-10-01 00:00:00|"1913"|"1910"
"Schaumburg"|"IL"|"Chicago, IL"|"Pharmacy"|"BACH8B"|2014-02-13 00:00:00|"PriorAuthorization Form #151"|"DrugX"|2014-02-01 00:00:00|"1912"|"1910"
"Schaumburg"|"IL"|"Chicago, IL"|"Pharmacy"|"FWAC9F"|2014-01-29 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-01-01 00:00:00|"1912"|"1910"
"Schaumburg"|"IL"|"Chicago, IL"|"Pharmacy"|"N8R9EN"|2014-03-25 00:00:00|"PriorAuthorization Form #274"|"DrugX"|2014-03-01 00:00:00|"1912"|"1910"
"Schenectady"|"NY"|"Albany-Schenectady-Troy, NY"|"Pharmacy"|"3FXLF3"|2013-09-14 00:00:00|"PriorAuthorization Form #271"|"DrugX"|2013-09-01 00:00:00|"1814"|"1810"
"Schenectady"|"NY"|"Albany-Schenectady-Troy, NY"|"Pharmacy"|"6JWMJ6"|2013-12-19 00:00:00|"PriorAuthorization Form #271"|"DrugX"|2013-12-01 00:00:00|"1814"|"1810"
"Schererville"|"IN"|"Gary-Hammond-East Chicago, IN"|"Pharmacy"|"DWVQ9D"|2013-08-19 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-08-01 00:00:00|"1914"|"1910"
"Schertz"|"TX"|"San Antonio, TX"|"Pharmacy"|"MCTF3M"|2014-03-06 00:00:00|"PriorAuthorization Form #186"|"DrugX"|2014-03-01 00:00:00|"1925"|"1920"
"Schertz"|"TX"|"San Antonio, TX"|"Pharmacy"|"EJTK7E"|2014-03-01 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-03-01 00:00:00|"1925"|"1920"
"Schertz"|"TX"|"San Antonio, TX"|"Pharmacy"|"TCBW9T"|2014-01-26 00:00:00|"PriorAuthorization Form #186"|"DrugX"|2014-01-01 00:00:00|"1925"|"1920"
"Schiller Park"|"IL"|"Chicago, IL"|"Pharmacy"|"DAQL2D"|2013-08-27 00:00:00|"PriorAuthorization Form #98"|"DrugX"|2013-08-01 00:00:00|"1913"|"1910"
"Scott Depot"|"WV"|"Charleston, WV"|"Pharmacy"|"9JNYJ9"|2013-10-04 00:00:00|"PriorAuthorization Form #107"|"DrugX"|2013-10-01 00:00:00|"1834"|"1830"
"Scotts Valley"|"CA"|"Santa Cruz, CA"|"Pharmacy"|"RBAQ3R"|2013-10-22 00:00:00|"PriorAuthorization Form #252"|"DrugX"|2013-10-01 00:00:00|"1952"|"1950"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"TECC2T"|2013-12-28 00:00:00|"PriorAuthorization Form #262"|"DrugX"|2013-12-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"XHDW2X"|2013-09-27 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1942"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"PWHH2P"|2014-02-17 00:00:00|"PriorAuthorization Form #290"|"DrugX"|2014-02-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"HKKQ2H"|2013-12-18 00:00:00|"PriorAuthorization Form #82"|"DrugX"|2013-12-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"YRMR2Y"|2013-10-03 00:00:00|"PriorAuthorization Form #99"|"DrugX"|2013-10-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"LFNG2L"|2014-01-28 00:00:00|"PriorAuthorization Form #206"|"DrugX"|2014-01-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"VTRM2V"|2013-10-10 00:00:00|"PriorAuthorization Form #163"|"DrugX"|2013-10-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"BQVH2B"|2013-09-11 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-09-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"NTYB2N"|2013-12-23 00:00:00|"PriorAuthorization Form #155"|"DrugX"|2013-12-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"UPGG3U"|2014-01-19 00:00:00|"PriorAuthorization Form #170"|"DrugX"|2014-01-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"QRGK3Q"|2013-08-22 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-08-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"AVHF3A"|2014-01-12 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2014-01-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"JDJQ3J"|2014-01-22 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2014-01-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"YXKG3Y"|2013-11-27 00:00:00|"PriorAuthorization Form #233"|"DrugX"|2013-11-01 00:00:00|"1941"|"1940"
"Scottsdale"|"AZ"|"Phoenix-Mesa, AZ"|"Pharmacy"|"PPLP3P"|2013-08-26 00:00:00|"PriorAuthorization Form #67"|"DrugX"|2013-08-01 00:00:00|"1942"|"1940"
